,State,County,Urban,lapop1,lapop10,LAPOP1_10,POP2010,lalowi1,lalowi10,lakids1,lakids10,laseniors1,laseniors10,lawhite1,lawhite10,lablack1,lablack10,laasian1,laasian10,lahisp1,lahisp10,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractHispanic,la1_ratio,la10_ratio,la_ratio,la_percentage,pop_ratio_poverty,pop_ratio_kid,pop_ratio_senior,pop_ratio_white,pop_ratio_black,pop_ratio_asian,pop_ratio_hisp,la_ratio_poverty,la_ratio_kid,la_ratio_senior,la_ratio_white,la_ratio_black,la_ratio_asian,la_ratio_hisp,PovertyRate,MedianFamilyIncome
4766,Virginia,Frederick,1,14093.9308013,0.0,14093.9308013,41565,2683.0394149999997,0.0,3985.2716491100005,0.0,1598.7123522099998,0.0,12403.6173524,0.0,609.10222135,0.0,260.99145819,0.0,964.5115061199999,0.0,8210,11058,5030,35518,2424,733,3706,0.3390816985757248,0.0,0.3390816985757248,33.90816985757248,0.19752195356670277,0.2660411403825334,0.1210152772765548,0.8545170215325394,0.0583182966438109,0.017635029471911465,0.08916155419222904,0.1903684254468257,0.28276509266970473,0.11343268068710378,0.8800679900639155,0.04321734155909276,0.018518003378158107,0.06843452828866131,6.416666666666667,77501.5
4767,Virginia,Fredericksburg,1,2115.13994967,0.0,2115.13994967,24286,475.79860775,0.0,565.20113846,0.0,129.90961493199998,0.0,1055.30777132,0.0,786.32844179,0.0,89.403830695,0.0,230.50802799000002,0.0,8879,4779,2413,15596,5498,689,2607,0.08709297330437289,0.0,0.08709297330437289,8.70929733043729,0.3656015811578687,0.19678003788190726,0.09935765461582804,0.6421806802272915,0.22638557193444783,0.0283702544675945,0.10734579593181257,0.22494899584504238,0.2672168990747783,0.06141892168991854,0.498930471000109,0.37176189779436647,0.042268517839185345,0.1089800360614263,28.833333333333332,53518.0
4768,Virginia,Galax,1,440.12034830000005,0.0,440.12034830000005,7042,190.48575432,0.0,82.5875226,0.0,100.89615210999999,0.0,406.95100970000004,0.0,8.708892500000001,0.0,4.025491879,0.0,35.67803104,0.0,3310,1544,1423,6044,439,37,989,0.06249933943481966,0.0,0.06249933943481966,6.249933943481966,0.47003692132916786,0.21925589321215563,0.20207327463788696,0.8582788980403294,0.062340244248792955,0.0052541891508094294,0.1404430559500142,0.43280378890857113,0.18764758984446162,0.22924673330764966,0.9246357530886286,0.019787525238582567,0.009146343482069809,0.08106426157711008,23.45,44134.0
4769,Virginia,Giles,0,10727.469222,97.77443224,97.77443224,17286,3581.4424831,31.477712167999996,2314.257536,18.845654621,1750.9911536999998,14.818562782,10366.118106000002,96.97727266000001,170.7284669,0.569121556,25.334938776,0.0,133.07670348,0.0,5433,3745,3116,16723,261,55,209,0.6205871353696633,0.005656278620849242,0.005656278620849242,0.5656278620849242,0.31430059007289135,0.21664931158162676,0.18026148328126806,0.967430290408423,0.015098923984727525,0.003181765590651394,0.012090709244475297,0.3337495497251835,0.21552431198231525,0.163119627870027,0.9665459469415127,0.01582390142220094,0.0023403573707162597,0.012293183204968963,13.524999999999999,56556.75
4770,Virginia,Gloucester,0,26248.093871,0.0,0.0,31312,5862.176733699999,0.0,5920.6606565,0.0,3608.3793763999997,0.0,23006.886493,0.0,2191.2557719,0.0,184.96401694000002,0.0,662.41944989,0.0,7626,7029,4549,27271,2773,239,787,0.8382758645567195,0.0,0.0,0.0,0.2435487991824221,0.22448262646908534,0.14527976494634645,0.8709440470107307,0.08856029637199796,0.007632856412876852,0.025134133878385284,0.22333723593455976,0.22556535669210614,0.13747205393785525,0.8765164665316508,0.0834824723909187,0.007046759960895905,0.025236859222827944,10.62857142857143,74780.57142857143
4771,Virginia,Gloucester,1,1718.687791,0.0,1718.687791,5546,422.42368330000005,0.0,322.40290919999995,0.0,337.61717519999996,0.0,1560.10293,0.0,102.0787167,0.0,18.82268113,0.0,23.34194953,0.0,1413,1111,861,4878,424,47,148,0.30989682491886045,0.0,0.30989682491886045,30.989682491886043,0.25477821853588173,0.2003245582401731,0.1552470248827984,0.8795528308690949,0.07645149657410746,0.00847457627118644,0.026685899747565814,0.24578267531313372,0.18758666401674576,0.19643892100005028,0.9077291048261132,0.05939340305699536,0.010951774504110619,0.013581262200285217,6.2,66957.0
4772,Virginia,Goochland,0,20344.812379000003,2198.27723648,2198.27723648,21717,3348.2622982999997,477.676535195,4096.67928999,473.458186525,3011.46900361,277.75546111500006,15637.230307899998,1704.9513109199997,4055.1600851000003,417.36395405999997,195.518293276,19.93228631,419.94034665799995,49.81412031,3133,4400,3237,16820,4180,225,455,0.9368150471520008,0.10122379870516185,0.10122379870516185,10.122379870516184,0.14426486162913846,0.2026062531657227,0.14905373670396463,0.7745084496016945,0.19247594050743658,0.010360547036883548,0.02095132845236451,0.16971670249085044,0.2027289761283101,0.14590832582532692,0.7692903641261035,0.19839889364982094,0.00955727822853764,0.0208380694474739,10.76,84983.2
4773,Virginia,Grayson,0,14453.22595,2809.77846721,2809.77846721,15533,7485.844721,1443.1318190700001,2766.2332608,497.73655811000003,2942.8253124,641.600358698,13836.631001,2732.0536877000004,254.59093661,21.402593076,15.04388601,4.000000024,372.46693458000004,57.328342141,7720,2950,3259,14802,320,16,416,0.9304851574068113,0.1808909075651838,0.1808909075651838,18.08909075651838,0.4970063735273289,0.1899182385888109,0.20981136934268976,0.9529389042683319,0.020601300457091354,0.0010300650228545678,0.02678169059421876,0.5172318980100845,0.18907310338495031,0.20763625985779047,0.9597799020535608,0.015987572210249445,0.0011031617425188507,0.024896898959981987,19.660000000000004,39160.2
4774,Virginia,Greene,0,8112.101179,0.0,0.0,9258,2665.465197,0.0,1899.5212112000004,0.0,1090.7591856,0.0,7471.750014,0.0,323.967309,0.0,51.86329352,0.0,186.57157220000002,0.0,3220,2134,1377,8350,547,55,220,0.876226094080795,0.0,0.0,0.0,0.34780730179304387,0.23050334845538994,0.14873622812702528,0.9019226614819615,0.05908403542881832,0.0059408079498811835,0.023763231799524734,0.32857888951140757,0.2341589644021377,0.1344607471642089,0.9210622314897041,0.039936300330999604,0.006393324291154036,0.02299916730365525,13.1,65302.5
4775,Virginia,Greene,1,5209.827685,0.0,5209.827685,9145,1543.3978789999999,0.0,1380.7810650000001,0.0,550.8529606000001,0.0,4512.334951,0.0,347.2950228,0.0,78.41674843,0.0,264.7599453,0.0,2153,2457,968,7773,620,203,561,0.5696913816293057,0.0,0.5696913816293057,56.96913816293056,0.2354291962821214,0.26867140513942045,0.10585019136139967,0.8499726626571897,0.06779661016949153,0.02219792236194642,0.061344997266265716,0.29624739479267437,0.2650339221344132,0.1057334318726129,0.866119807377084,0.06666151815345502,0.015051697133050188,0.050819328643496205,9.6,78087.0
4776,Virginia,Greensville,0,11972.811168,83.31308,83.31308,12243,4088.102489,29.035943590000002,1941.799926229,13.051866249,1478.56119799,23.518460953,4603.7462307,62.47936794,7172.216380999999,20.579190456,34.177681215999996,0.0008220910000000001,169.36012820000002,0.0024662729999999997,3888,2006,1537,4718,7321,35,173,0.9779311580494977,0.006804956301560075,0.006804956301560075,0.6804956301560074,0.3175692232296006,0.16384872988646573,0.12554112554112554,0.3853630646083476,0.5979743526913338,0.002858776443682104,0.014130523564485829,0.3414976776863423,0.16214595605236,0.12459059213761679,0.3870419301139903,0.5966092770360439,0.0028349494915557044,0.014047847466493697,13.299999999999999,30501.0
4777,Virginia,Halifax,0,25069.673659999997,6829.278003,6829.278003,25757,11333.212165,3398.99098752,5466.1026949,1456.46152079,4738.796701199999,1315.93946972,16546.32614,4128.88834264,7939.445571,2557.8141231100003,75.86007272799999,4.556473517000001,360.54206671,90.465060467,11271,5618,4878,16993,8141,78,394,0.973314969134604,0.265142602127577,0.265142602127577,26.5142602127577,0.43758978141864346,0.21811546375742516,0.189385409791513,0.6597429824901968,0.3160694180222852,0.0030283029855961486,0.015296812516985673,0.4618397277803982,0.2170154144507379,0.1898098794871358,0.6481471460587668,0.3290785165923151,0.0025209777140819387,0.014138619097634137,18.2,49750.857142857145
4778,Virginia,Halifax,1,4068.3977375,0.0,4068.3977375,10484,1915.2074029999999,0.0,882.7082066999999,0.0,735.3960933100001,0.0,1848.1752423,0.0,2116.8200158,0.0,20.702624904,0.0,40.203434556999994,0.0,5029,2365,2141,5018,5152,55,193,0.38805777732735597,0.0,0.38805777732735597,38.8057777327356,0.4796833269744372,0.22558183899275086,0.20421594811140786,0.478634109118657,0.491415490270889,0.005246089278901183,0.01840900419687142,0.4707522534846557,0.21696703804638764,0.1807581610154703,0.4542759488003476,0.5203080309204896,0.005088643303769412,0.009881884012084006,25.75,44496.0
4779,Virginia,Hampton,0,682.1116951,0.0,0.0,696,26.23506526,0.0,201.44565759999998,0.0,50.0000028,0.0,480.8903443,0.0,136.7295424,0.0,6.000000061000001,0.0,70.62753515,0.0,19,208,50,493,138,6,71,0.9800455389367816,0.0,0.0,0.0,0.027298850574712645,0.2988505747126437,0.07183908045977011,0.7083333333333334,0.19827586206896552,0.008620689655172414,0.10201149425287356,0.03846153855513919,0.29532649718088666,0.07330178203830652,0.7050023445639643,0.20045037107882305,0.008796213441437006,0.1035424779509839,1.1,50961.5
4780,Virginia,Hampton,1,41965.12403880501,0.0,41965.12403880501,136740,14409.578204376998,0.0,9589.721814994,0.0,5028.977071934,0.0,17758.781797524,0.0,21089.068772903996,0.0,1009.9146900830002,0.0,1706.4014372890001,0.0,47380,31066,16806,58149,67966,2986,6170,0.30689720666085274,0.0,0.30689720666085274,30.689720666085275,0.3464970016088928,0.22719028813807227,0.12290478279947345,0.4252523036419482,0.4970454877870411,0.021837063039344743,0.045122129589001025,0.3433703232010588,0.22851646538984174,0.11983705963274939,0.42317953787298507,0.5025379825734104,0.02406557142900699,0.040662370870418414,18.459374999999998,56924.09375
4781,Virginia,Hanover,0,39062.346595,0.0,0.0,40393,6251.4499905,0.0,9005.4118385,0.0,5559.3433133,0.0,34378.069109,0.0,3481.9909687100003,0.0,318.33067375199994,0.0,605.7021257399999,0.0,6541,9289,5739,35367,3764,341,660,0.9670573266407546,0.0,0.0,0.0,0.16193399846508058,0.2299655880969475,0.1420790731067264,0.8755725001856758,0.09318446265442032,0.00844205679201842,0.01633946475874533,0.1600377482519237,0.2305394484327446,0.14231974773403905,0.8800820254203674,0.08913931886405659,0.008149297251710588,0.015506035313749687,5.272727272727273,90896.09090909091
4782,Virginia,Hanover,1,24152.207249793002,0.0,24152.207249793002,59470,3815.168902615,0.0,6549.742414741,0.0,2956.085941567,0.0,21303.762661669,0.0,1934.1705233450002,0.0,368.9231465249999,0.0,426.80131971099996,0.0,9847,15709,7365,51183,5540,1010,1456,0.4061242180896755,0.0,0.4061242180896755,40.612421808967554,0.16557928367243988,0.26414999159239955,0.12384395493526147,0.8606524297965361,0.09315621321674794,0.016983352951067766,0.024482932571044225,0.15796357091328364,0.271186080303163,0.12239402846265057,0.8820627630980429,0.0800825573969674,0.015274924677046308,0.017671317378856043,6.275000000000001,87722.41666666667
4783,Virginia,Harrisonburg,1,1939.7428726440003,0.0,1939.7428726440003,48914,815.7787458180001,0.0,378.46619999499995,0.0,84.526969298,0.0,1467.363976666,0.0,156.854711752,0.0,55.01108682499999,0.0,347.528415509,0.0,23432,7348,4033,38371,3112,1718,7665,0.039656189897452676,0.0,0.039656189897452676,3.9656189897452676,0.47904485423396165,0.15022284008668274,0.08245083207261725,0.784458437257227,0.06362186695015742,0.03512286870834526,0.1567036022406673,0.42056024915613616,0.19511153015818278,0.04357637833863209,0.7564734467439409,0.0808636618616345,0.028359989151560162,0.179162104632608,28.409090909090903,60373.63636363636
4784,Virginia,Henrico,0,16518.647769,0.0,0.0,19768,2645.3743088,0.0,3703.4365291999998,0.0,2190.2614537,0.0,12002.244135,0.0,3931.5936272999998,0.0,135.27082704,0.0,208.16518278,0.0,3118,4426,2610,13921,5146,162,271,0.8356256459429381,0.0,0.0,0.0,0.15772966410360179,0.22389720760825577,0.1320315661675435,0.7042189397005261,0.26031970861999193,0.008195062727640631,0.013709024686361797,0.16014472527009666,0.22419731814550323,0.13259326576418629,0.7265875695663307,0.238009411077721,0.008188977023522366,0.012601829501483574,4.916666666666667,86838.16666666667
4785,Virginia,Henrico,1,69021.603467978,0.0,69021.603467978,287167,12457.398756837001,0.0,18427.480802156006,0.0,8349.723294559002,0.0,41544.534273612,0.0,21098.911751216,0.0,4055.458103175999,0.0,2069.7376716649997,0.0,76778,69946,35314,167798,85523,19890,14730,0.24035353459129355,0.0,0.24035353459129355,24.035353459129354,0.26736358982752195,0.24357255534236177,0.12297374001887404,0.5843220147161756,0.29781625326029804,0.06926283312497605,0.05129419466721455,0.18048550208800218,0.26698134897293835,0.12097260676409506,0.6019062465404218,0.30568562147364003,0.05875635887041505,0.02998680945778429,11.527586206896551,74859.0
4786,Virginia,Henry,0,29655.862267999997,450.64220013000005,450.64220013000005,32021,14392.068257,245.434739125,5898.9685855,103.51574525,5757.2511689,78.333671283,21098.469655,321.921905702,7415.5942761999995,105.31335328,94.25493261499999,0.651923723,995.3047998899999,18.890662336000002,15022,6386,6280,22696,7982,107,1197,0.9261379178664001,0.014073333129196466,0.014073333129196466,1.4073333129196466,0.4691296336778989,0.19943162299740796,0.1961212953998938,0.7087848599356672,0.24927391399394147,0.003341557103151057,0.03738171824740014,0.4861907170797559,0.19937500008026773,0.193831364460142,0.7114871666146796,0.24981005807038964,0.003152370493175853,0.03368692181782851,16.8,44258.25
4787,Virginia,Henry,1,14023.9366711,0.0,14023.9366711,22130,6654.637852700001,0.0,2901.4035482,0.0,2782.953367,0.0,10683.4423166,0.0,2571.29740188,0.0,71.70323126699999,0.0,637.82659928,0.0,10026,4722,4376,16791,3859,130,1348,0.6337070343922278,0.0,0.6337070343922278,63.37070343922277,0.45305015815634886,0.2133755083596927,0.19774062358788974,0.7587437867148666,0.1743786714866697,0.00587437867148667,0.060912788070492545,0.4745199588938267,0.20688937894158513,0.19844309285387784,0.7618005248566214,0.18335061418088353,0.00511291750302633,0.045481280630310386,18.666666666666668,43893.166666666664
4788,Virginia,Hopewell,1,8300.375011229,0.0,8300.375011229,22591,2947.365322153,0.0,1862.621633369,0.0,1381.494149862,0.0,5544.441406597999,0.0,2134.3337432860003,0.0,80.97826082399999,0.0,542.49490614,0.0,9399,5673,3359,12515,8367,181,1480,0.36741954810451066,0.0,0.36741954810451066,36.74195481045107,0.41605063963525296,0.2511177017396308,0.1486875304324731,0.5539816741180116,0.3703687309105396,0.008012040192997212,0.06551281483776725,0.3550882120585774,0.22440210603125627,0.16643755830225415,0.6679748082583389,0.25713702578481196,0.009755976171492268,0.06535787906041551,19.533333333333335,43170.0
4789,Virginia,Isle of Wight,0,17468.3125,5.9749882670000005,5.9749882670000005,21363,4871.0200647,1.0565092729999999,3834.1139159,1.208075379,2637.5853057,1.1140831709999999,11969.8741954,4.837121174,5041.3240214,1.059180707,86.219300349,0.078686268,245.78791980999998,0.10929815,6476,4786,3180,14390,6397,103,305,0.8176900482142021,0.00027968863301034504,0.00027968863301034504,0.027968863301034503,0.3031409446238824,0.22403220521462341,0.14885549782333943,0.6735945326030988,0.29944296213078686,0.004821420212516968,0.014277021017647334,0.2788140333186303,0.21948374111700994,0.15100469135824496,0.6852760849112929,0.28856016049253375,0.004938569694183195,0.014071945315373008,14.780000000000001,63825.2
4790,Virginia,Isle of Wight,1,9459.2521645,0.0,9459.2521645,13907,1121.7258229200002,0.0,2208.2150252,0.0,1424.2079868,0.0,7838.3825736,0.0,1237.5087107000002,0.0,91.15714493,0.0,216.62159146000002,0.0,1874,3245,1985,10928,2315,178,353,0.6801792021643777,0.0,0.6801792021643777,68.01792021643777,0.1347522830229381,0.233335730207809,0.14273387502696483,0.785791328108147,0.16646293233623355,0.012799309700151003,0.02538290069749047,0.11858504281445939,0.23344498981508258,0.15056242946402956,0.8286471739295602,0.13082521632569385,0.009636823645753651,0.022900498653896522,6.666666666666667,98105.0
4791,Virginia,James City,0,9677.750758999999,0.0,0.0,10335,1575.574056,0.0,2152.457579,0.0,1889.213596,0.0,8222.758268,0.0,891.9374551999999,0.0,172.78275743,0.0,346.354328,0.0,1852,2268,2034,8763,955,196,372,0.9364054919206578,0.0,0.0,0.0,0.1791969037252056,0.21944847605224962,0.19680696661828737,0.8478955007256894,0.09240445089501693,0.01896468311562651,0.035994194484760524,0.1628037438900528,0.22241299994198374,0.1952120531977011,0.8496559244773996,0.0921637142153642,0.01785360686927358,0.035788721638434585,10.3,105947.0
4792,Virginia,James City,1,34459.749470500006,0.0,34459.749470500006,56674,6639.487814520001,0.0,7312.2058468000005,0.0,7579.06731042,0.0,27713.9553109,0.0,4764.7844574109995,0.0,662.3591726190001,0.0,1433.196695621,0.0,11086,12117,11836,45029,7850,1310,2652,0.6080345391272896,0.0,0.6080345391272896,60.803453912728955,0.19560997988495607,0.21380174330380775,0.2088435614214631,0.7945265906765007,0.1385114867487737,0.023114655750432297,0.04679394431308889,0.1926737111134216,0.2121955603031812,0.21993971015106245,0.8042413464040159,0.13827101272137785,0.01922124167461016,0.041590456043446224,9.755555555555555,86469.11111111111
4793,Virginia,King George,0,16333.139762,0.0,0.0,18607,3402.9927212,0.0,4519.403632400001,0.0,1725.8112178,0.0,12902.350782,0.0,2671.6305322000003,0.0,153.05611069,0.0,502.54543213,0.0,3976,5191,1952,14648,3042,185,583,0.8777954405331327,0.0,0.0,0.0,0.21368302251840704,0.2789810286451336,0.10490675552211533,0.7872306121352179,0.16348685978395228,0.009942494760036545,0.0313322942978449,0.20834896234202688,0.2767014608492273,0.10566316354037453,0.7899492057257765,0.16357115478897108,0.009370893344468523,0.03076845232777602,6.625,93577.0
4794,Virginia,King George,1,1808.4050120000002,0.0,1808.4050120000002,4977,279.88255350000003,0.0,398.4502966,0.0,272.74931780000003,0.0,1480.636442,0.0,240.2277139,0.0,26.02779955,0.0,37.79410862,0.0,773,1349,445,3441,1172,89,207,0.3633524235483223,0.0,0.3633524235483223,36.33524235483223,0.15531444645368697,0.2710468153506128,0.08941129194293751,0.6913803496081977,0.23548322282499498,0.017882258388587504,0.04159132007233273,0.1547676276292028,0.22033244431198246,0.15082313751074697,0.8187526755206758,0.1328395532560048,0.014392682710613941,0.020899139500947145,4.1,96625.0
4795,Virginia,King William,0,11745.210068,622.0162055000001,622.0162055000001,12520,2788.699325,139.92922225,2893.5292763999996,147.29931148999998,1329.9974937,79.83081049,8909.038599,421.1734394,2243.5880703000003,173.06137192999998,56.01211386599999,0.0,185.73622926,15.274169191,3005,3071,1422,9577,2305,57,205,0.9381158201277956,0.049681805551118216,0.049681805551118216,4.968180555111822,0.24001597444089456,0.24528753993610225,0.11357827476038339,0.7649361022364217,0.18410543130990414,0.004552715654952077,0.01637380191693291,0.2368056088312501,0.24587797786200177,0.11399713023856642,0.7544304464124187,0.19540755451432956,0.004529076498423944,0.016253474627671127,11.799999999999999,65398.666666666664
4796,Virginia,King William,1,1480.681247,0.0,1480.681247,3415,462.5150833000001,0.0,348.3407017,0.0,254.0718037,0.0,1243.202036,0.0,183.75386650000002,0.0,7.111917263,0.0,60.15495252,0.0,909,864,548,2720,514,61,119,0.4335816243045388,0.0,0.4335816243045388,43.35816243045388,0.2661786237188873,0.25300146412884333,0.16046852122986824,0.7964860907759883,0.15051244509516837,0.01786237188872621,0.034846266471449484,0.31236640852789843,0.23525704968964195,0.17159115387918464,0.8396148992356354,0.12410089401233568,0.0048031386075898614,0.040626537711529485,12.7,77903.0
4797,Virginia,King and Queen,0,6912.87739,537.4574812999999,537.4574812999999,6945,2867.194052,243.47559469999996,1436.5458950000002,115.83673370000001,1197.4132321,85.27735873,4638.897815,281.764316,1967.3571195999998,220.00492459999998,16.999999982,2.478463572,182.30100486999999,3.285199491,2952,1442,1203,4663,1975,17,184,0.9953747141828653,0.0773876862922966,0.0773876862922966,7.73876862922966,0.4250539956803456,0.20763138948884088,0.1732181425485961,0.671418286537077,0.2843772498200144,0.0024478041756659467,0.026493880489560834,0.41752078268090287,0.20836414141330092,0.17216549497273603,0.6604618739964637,0.2935924467806277,0.002614441349345848,0.024909780240336674,10.85,51101.0
4798,Virginia,Lancaster,0,9817.919829,367.6211981,367.6211981,11391,2982.3443657,164.4146111,1542.2197612000002,73.6398051,3024.3378161,101.427929,7011.134362,181.8527142,2627.7379959,176.7940614,48.00000016,0.0,101.18443999,12.99999996,3434,1831,3554,7989,3184,65,118,0.8619014861732948,0.032272952163989115,0.032272952163989115,3.2272952163989115,0.3014660697041524,0.1607409358265297,0.3120007023088403,0.7013431656570978,0.2795189184443859,0.005706259327539286,0.01035905539460978,0.30894372409159465,0.15864248762051902,0.30688264244221103,0.7061958767886842,0.27534443676955067,0.004712562644663602,0.011210444260761109,10.866666666666667,62827.666666666664
4799,Virginia,Lee,0,21158.590334,0.0,0.0,25587,10890.978747,0.0,4281.8381722,0.0,3231.9257062000006,0.0,19809.433419,0.0,890.000008539,0.0,47.924110762999995,0.0,360.78506157000004,0.0,12231,5177,4104,24092,947,56,406,0.8269273589713526,0.0,0.0,0.0,0.4780161800914527,0.2023293078516434,0.16039395005276116,0.9415718919763942,0.03701098213936765,0.00218861140422871,0.015867432680658145,0.5147308291847378,0.20236878282573775,0.15274768570033606,0.9362359734886486,0.04206329412734307,0.002264995446600719,0.01705146968086291,26.599999999999998,41817.166666666664
4800,Virginia,Lexington,1,576.4915679,0.0,576.4915679,7042,111.65995,0.0,123.48486869999999,0.0,169.2896061,0.0,543.3730852000001,0.0,13.97043387,0.0,6.701185802,0.0,16.07248254,0.0,1318,714,1077,6003,680,155,271,0.08186474977279182,0.0,0.08186474977279182,8.186474977279182,0.1871627378585629,0.10139165009940358,0.1529395058222096,0.8524566884407838,0.09656347628514626,0.022010792388525987,0.038483385401874466,0.19368878265946968,0.21420065023643167,0.2936549561629763,0.9425516615609117,0.024233544162476556,0.011624082944370851,0.027879822420556172,19.3,59219.0
4801,Virginia,Loudoun,0,39289.2762181,313.94035030000003,313.94035030000003,42366,2899.1593821369997,9.881989877999999,11414.246988899999,82.532349444,3977.97153719,35.912181337,34825.9500056,290.86822365,1619.9540277,6.242130446999999,1363.64322081,4.692881245000001,2043.1498706799998,4.209907047,3431,12353,4290,37238,1846,1624,2316,0.9273775248571968,0.007410195682858897,0.007410195682858897,0.7410195682858897,0.0809847519237124,0.29157815229193224,0.10126044469621867,0.8789595430297881,0.043572676202615304,0.038332625218335456,0.054666477836000565,0.07345467424320698,0.2902991305892424,0.10135246745916437,0.8867163142821647,0.04106222420944884,0.034551135504150336,0.05169680533880217,3.22,145668.4
4802,Virginia,Loudoun,1,55144.68994455099,0.0,55144.68994455099,269945,2961.9911709710295,0.0,18021.489604227998,0.0,4007.8701949290003,0.0,40188.36449973701,0.0,3382.53108893,0.0,8317.511479107901,0.0,3821.3628918420004,0.0,32103,83081,16135,177233,20864,44409,36260,0.20428120522532736,0.0,0.20428120522532736,20.428120522532737,0.11892422530515476,0.30777010131693494,0.05977143492192854,0.6565522606456871,0.07728981829631962,0.16451128933671674,0.13432365852303246,0.05371308051508435,0.32680371622995685,0.07267916818389927,0.728780314843499,0.06133919861243572,0.15083068718803774,0.06929702380563663,3.9672727272727273,127148.89090909091
4803,Virginia,Louisa,0,30322.67678,778.85070764,778.85070764,33153,8848.7908316,232.47475116599998,6732.718082400001,184.605308793,4321.205330000001,97.93787048600001,23839.233489,623.40971279,5367.3813693,115.938400676,137.01433917600002,3.7122599849999998,583.00139738,10.601466575999998,9883,7338,4796,25996,5870,160,762,0.9146284432781348,0.023492616283292612,0.023492616283292612,2.3492616283292613,0.2981027358006817,0.22133743552619672,0.14466262480016892,0.7841221005640515,0.17705788314782975,0.00482610925104817,0.022984345308116914,0.2919877676868112,0.22241105019494625,0.14208765798535794,0.7865415359908496,0.17630387356875368,0.004524748799457709,0.01908597139455297,10.549999999999999,66220.83333333333
4804,Virginia,Lunenburg,0,10342.445549,7.408117516000001,7.408117516000001,12914,4561.1982339999995,2.384303634,1890.8587672,0.756898612,1752.5740926999997,1.7739791580000002,6426.425719999999,5.695247393,3489.8407009,1.5586548199999999,21.718400756,0.0,343.12431549999997,0.0,5352,2494,2221,7856,4487,25,470,0.8008708029270559,0.0005736501096484436,0.0005736501096484436,0.057365010964844365,0.41443394765370917,0.1931237416757008,0.1719838934489701,0.6083320427443085,0.34745237726498374,0.0019358835372463993,0.03639461050023231,0.4409320831654045,0.18276738268597778,0.16950462570632205,0.6214697496837363,0.3373380405382374,0.0020984258769052642,0.033152576505509526,20.1,44110.333333333336
4805,Virginia,Lynchburg,1,15166.1135259,0.0,15166.1135259,75568,7346.547130970001,0.0,3384.227288179,0.0,2091.9355288730003,0.0,8123.094861617001,0.0,6193.239680232,0.0,347.611873005,0.0,377.09428299800004,0.0,30530,14774,10556,48674,22140,1868,2300,0.20069491750344062,0.0,0.20069491750344062,20.069491750344064,0.4040069870844802,0.1955060343002329,0.13968875714588186,0.6441086174041922,0.2929811560448867,0.024719457971628202,0.03043616345543087,0.48440538958276297,0.22314400339939236,0.13793484568742598,0.535608206264891,0.4083603666592279,0.022920300076309217,0.024864266138718765,28.09473684210526,49189.73684210526
4806,Virginia,Madison,0,12710.371026,375.7327324,375.7327324,13308,4645.368525,151.50684980000003,2844.2704940000003,68.72245295,2187.2107025,77.0256066,11066.404268000002,352.4702147,1207.4488153,6.0746584729999995,71.74020552,0.0,225.41753334,6.971342269,4819,2970,2330,11543,1302,74,236,0.9550925027051398,0.02823359876765855,0.02823359876765855,2.823359876765855,0.3621130147279832,0.22317403065825067,0.17508265704839193,0.8673730087165614,0.09783588818755636,0.005560565073639916,0.017733694018635407,0.3665625355997101,0.22260200596989332,0.17302600918524597,0.872595441203819,0.0927337499516643,0.00548216694934501,0.0177584466621571,13.7,58050.0
4807,Virginia,Manassas,1,2201.6438397,0.0,2201.6438397,37821,368.84440114000006,0.0,612.11851908,0.0,150.10978246,0.0,1410.5189425,0.0,216.68595539000003,0.0,136.09450157,0.0,631.51392849,0.0,11415,10747,2607,23336,5188,1884,11876,0.05821220590941541,0.0,0.05821220590941541,5.82122059094154,0.30181645117791706,0.28415430580894213,0.06892995954628381,0.6170117130694588,0.1371724703207213,0.04981359562148013,0.31400544670950004,0.16753136655847997,0.278027948046042,0.06818077463449047,0.640666268115464,0.09842007661853519,0.06181494895584223,0.28683746076570277,11.928571428571429,81115.14285714286
4808,Virginia,Manassas Park,1,5782.6343130000005,0.0,5782.6343130000005,14273,1646.7595892999998,0.0,1706.0387725,0.0,335.8804938,0.0,3311.3827530000003,0.0,660.2413068,0.0,712.2675045699999,0.0,1626.3167398,0.0,3877,4059,806,7985,1852,1281,4645,0.40514498094303936,0.0,0.40514498094303936,40.51449809430394,0.271631752259511,0.28438310095985425,0.05647025853009178,0.5594479086386884,0.12975548237931758,0.08974987739087788,0.3254396412807399,0.2847767125093666,0.29502795441597207,0.05808433935462659,0.5726426008913699,0.11417656228333592,0.12317353407057817,0.2812414985578217,9.2,82745.5
4809,Virginia,Martinsville,1,3205.2525401000003,0.0,3205.2525401000003,13821,1410.5587632,0.0,650.15212486,0.0,726.65716888,0.0,1896.212696342,0.0,1155.11206243,0.0,41.369021795,0.0,101.48454570999999,0.0,7092,2955,2649,6903,6213,129,552,0.2319117676072643,0.0,0.2319117676072643,23.19117676072643,0.5131321901454309,0.21380507922726286,0.19166485782504883,0.4994573475146516,0.4495333188626004,0.009333622747992185,0.03993922292164098,0.4400772624162688,0.20283959429908632,0.22670824210853885,0.5915954117870663,0.3603809833948253,0.012906634119291372,0.03166195001496942,27.119999999999997,40356.8
